%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 10000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
375.83813,985.41565,0
890.46326,-173.56519,0
-765.94604,639.6394,0
513.26587,895.5604,0
520.32446,323.0835,0
-925.927,-934.15314,1
298.45178,-723.0868,1
594.2357,-563.10443,1
297.5393,-906.0135,1
400.92847,-361.28082,1
-476.83252,878.0913,0
866.126,-419.51324,0
-962.1165,623.47375,1
226.54468,-28.894348,0
-312.0794,297.14343,0
-698.4938,798.2258,0
-976.2327,530.2656,1
427.6294,-342.67175,1
695.40845,311.2788,0
-6.2877197,590.1376,0
-801.2351,-377.79297,1
586.1227,921.67993,0
-991.93976,570.95996,1
944.4602,477.88086,0
-150.45319,-753.7544,1
-320.78424,520.67883,0
-844.7738,258.04736,1
17.599121,755.20886,0
580.9031,725.4446,0
-279.3354,-156.31421,1
-118.887024,334.88525,0
754.31396,3.1986084,0
404.1698,-984.15436,1
-701.2898,-530.2994,1
3.779419,-232.85681,1
245.0907,-121.93506,0
-740.6282,-784.0079,1
-544.08276,938.1455,0
-444.4959,603.22473,0
-246.2425,179.36865,0
791.39307,-938.0743,1
856.2445,991.452,0
274.8369,-706.94415,1
-711.08777,-293.5669,1
700.4885,-959.52966,1
-315.34033,47.260254,1
20.648926,129.06567,0
-181.94867,910.7821,0
-512.55133,253.61328,1
224.60913,-841.9522,1
178.4906,-807.8275,1
-680.2888,852.4094,0
913.73047,666.7981,0
558.6588,215.99438,0
-370.42712,-314.41278,1
-631.0659,-532.3051,1
-3.133606,873.9419,0
337.61462,660.9009,0
-647.3179,39.245728,1
-548.62695,656.77783,0
861.464,-988.01276,1
63.437744,448.97192,0
229.3429,667.68506,0
701.345,198.20178,0
-733.89075,957.80396,0
-168.7337,-459.72565,1
-877.4597,-235.8269,1
-740.85144,998.6411,0
-873.51434,440.25122,1
-24.144165,662.68665,0
799.313,-986.09326,1
-57.0437,685.52454,0
855.02124,200.21387,0
567.7511,610.1482,0
-232.46716,609.08923,0
-569.40625,-949.6347,1
-162.62323,-168.57513,1
-795.4978,-166.97595,1
597.1803,-551.29956,1
646.5204,-649.3875,1
-133.9126,434.8855,0
-957.76324,578.3966,1
-203.57074,905.7711,0
549.3219,-22.16449,0
851.66956,719.6979,0
-487.09882,338.0952,1
812.85535,-955.02423,1
15.028259,-499.94598,1
631.5067,-316.87964,0
672.4835,-137.7207,0
230.07703,673.3546,0
-988.4307,586.02527,1
-803.17395,-497.3405,1
625.5303,-503.6157,1
-269.85535,-893.02216,1
759.6804,819.30273,0
158.07751,773.01025,0
-28.73114,99.244995,0
891.9896,36.365234,0
-924.42834,909.8772,0
769.0299,720.65735,0
-283.34937,-699.792,1
396.24414,373.47278,0
-409.32916,-688.7859,1
329.89465,-471.04913,1
-398.37634,353.04626,0
-293.25244,-536.94055,1
43.755127,750.4977,0
-710.2096,406.46704,1
281.95056,-655.5126,1
-200.9527,541.24634,0
-659.21704,679.8967,0
-131.13934,-468.5313,1
-685.11774,-984.8313,1
6.211975,824.0802,0
-422.26196,156.6626,1
-479.64154,505.27563,0
-606.99927,-49.167786,1
552.2643,-891.0848,1
-278.20117,159.87378,1
-946.9924,447.35986,1
-228.45636,401.57068,0
843.5502,271.42383,0
146.146,851.6365,0
-266.04364,-635.02356,1
334.5221,486.9381,0
88.35425,541.0504,0
-286.28046,-209.44147,1
192.63306,930.14246,0
244.94604,-955.2627,1
-684.92566,-62.28009,1
-394.76068,-394.6964,1
445.8186,-703.2223,1
-375.53296,-118.70386,1
359.2699,752.61316,0
586.7997,136.04248,0
864.2471,-909.1805,1
-792.24615,681.04614,0
-110.10785,-544.17664,1
912.35315,551.61206,0
401.0465,206.12231,0
-583.0884,333.2146,1
-954.9854,-86.29639,1
556.3932,-549.80554,1
902.3335,-461.0429,0
801.25684,933.4448,0
-252.62982,298.71997,0
-27.85022,-548.67,1
820.27405,293.92126,0
287.7621,-781.8464,1
-729.9877,574.62195,0
70.61157,-712.9258,1
148.92163,-5.92749,0
187.48181,689.4425,0
-877.5902,-60.257507,1
615.6835,900.1145,0
903.14734,828.09863,0
-596.728,188.37183,1
827.28906,111.24133,0
730.79626,-443.34338,0
-39.027832,467.33606,0
784.1168,-825.5876,1
-341.46417,833.1017,0
-287.722,-518.1068,1
-410.38385,-14.550354,1
-928.6264,468.8861,1
-89.531555,490.69507,0
844.80115,25.869873,0
-524.4251,13.585693,1
382.24902,-279.7918,1
-231.203,-785.27264,1
-585.78326,-132.44257,1
579.0377,763.8114,0
675.82043,-651.2562,1
353.57788,357.37415,0
613.0895,-735.0545,1
-367.0415,53.652954,1
-853.08765,-770.90845,1
4.479431,723.42444,0
-465.75525,858.9691,0
-392.90698,-35.454956,1
993.1428,867.60657,0
-621.3313,439.23865,0
-52.35797,39.08069,0
-42.686157,-732.9971,1
500.45056,332.97363,0
-568.36707,-157.66089,1
-944.1158,378.2798,1
980.5166,-754.66797,1
-107.583435,-302.35236,1
851.24854,-725.559,1
-76.321045,145.4137,0
-904.57104,-945.3148,1
-111.30878,-752.0325,1
15.408752,160.73926,0
-223.43866,402.56128,0
369.63684,-756.7186,1
417.8424,-779.2383,1
-956.4749,258.2627,1
864.19275,-304.6886,0
113.13696,572.5984,0
429.93237,324.2544,0
12.2109375,456.10693,0
-916.4533,843.75037,0
858.73157,-231.64954,0
254.14038,801.0862,0
-94.535645,-989.6381,1
57.295044,-158.03094,1
-450.42407,335.06665,0
446.7417,291.26184,0
-630.3407,-403.45795,1
862.7075,-626.09595,1
-745.8074,-932.9222,1
-425.2456,-747.16376,1
843.6594,62.335327,0
106.375,-46.676758,0
-770.7378,-611.2708,1
-119.43109,-801.84595,1
134.36572,-736.5188,1
-459.92743,195.76978,1
-349.49335,-843.3717,1
272.87073,-496.54858,1
8.012634,-134.40857,1
913.07043,230.2771,0
-168.0249,-943.2586,1
589.1698,-950.36414,1
867.5222,-505.2739,0
256.20972,758.66565,0
-745.9544,229.15149,1
-424.75134,-547.94476,1
86.23108,-880.4638,1
293.05176,770.2372,0
-779.5448,253.2893,1
-473.15735,-862.93225,1
68.302124,47.786743,0
173.41602,-580.3253,1
-535.3291,-873.54846,1
-961.1368,23.227234,1
-393.86725,-579.928,1
224.6178,75.9646,0
525.91394,-631.5837,1
-192.52173,-935.1058,1
-394.92688,583.53564,0
-84.28052,-949.8488,1
-784.85,884.9708,0
-69.63898,-583.9127,1
745.76624,-771.59143,1
-269.89478,9.736755,1
991.3573,-276.8379,0
650.421,472.38477,0
-845.5769,670.17566,0
141.69507,-412.46027,1
-431.61426,351.08447,0
-11.671814,548.69275,0
651.34375,160.18652,0
-609.8915,192.823,1
572.72,-404.9854,1
-790.8561,450.68713,1
647.99915,607.5193,0
250.09094,532.5061,0
572.45703,866.70886,0
568.3711,697.7478,0
-737.0154,594.9133,0
490.515,850.272,0
-702.18616,-186.32635,1
-717.2651,-344.80762,1
-272.84235,71.581055,1
218.26965,391.3817,0
-626.5261,-974.77814,1
-828.99097,333.6255,1
648.2732,-394.28815,0
-197.64984,-898.9888,1
383.08838,-72.87164,0
-89.80359,113.21399,0
-794.5719,-420.5177,1
573.4596,63.91919,0
586.2428,497.69592,0
352.3805,150.70227,0
843.6282,209.38159,0
994.43665,-306.73883,0
108.20239,-61.954346,0
847.5571,-273.02185,0
-461.21088,-225.33105,1
-503.17978,-823.638,1
-77.25311,-70.556946,1
17.760376,-706.9955,1
-796.5151,936.77185,0
-321.13483,-814.74146,1
-551.5895,610.4724,0
-72.20398,471.92664,0
-696.2439,-467.5595,1
60.319824,359.82532,0
78.43652,-93.12683,1
97.89136,-224.83105,1
257.28967,723.46814,0
-910.72107,571.2954,1
464.76025,-653.1508,1
-696.4203,-709.6665,1
683.2833,-114.20709,0
596.4249,473.9901,0
-123.66626,-5.3356934,1
608.12634,98.7135,0
-925.69275,120.79053,1
-608.0312,-646.93176,1
452.1023,635.33704,0
-427.18848,680.2323,0
960.4758,771.5731,0
-799.3965,-223.89087,1
-331.0514,843.2455,0
90.38403,-936.37744,1
-863.7599,-172.89551,1
-370.2171,56.340942,1
844.91345,67.45679,0
786.99316,-20.342834,0
-979.8834,-403.05377,1
-633.3612,35.326538,1
-1.9915771,366.5923,0
-562.0824,775.24365,0
-282.33893,-460.55505,1
-701.15283,192.92004,1
-119.0683,926.0409,0
-657.60095,346.1964,1
-141.99585,626.17566,0
-245.24213,592.308,0
511.99902,990.3346,0
102.89502,-153.50299,1
-225.74268,125.45178,1
558.09937,667.9424,0
22.604126,343.49683,0
-245.93652,431.85754,0
98.104004,187.71521,0
-907.429,-635.8142,1
141.5188,970.1771,0
-313.20856,-204.60266,1
-661.11206,115.61865,1
71.635376,-367.52557,1
-863.65283,30.384521,1
312.57947,-246.75366,1
-482.48877,701.6135,0
-791.176,-205.18536,1
-467.55475,780.6322,0
-86.404175,-362.1115,1
-574.5464,-484.14587,1
-516.13257,781.4258,0
429.61914,574.3054,0
-376.28894,757.0565,0
-420.77264,527.2323,0
-800.0365,750.3402,0
736.91394,-425.9344,0
-14.171875,-324.00946,1
-559.42163,-59.645264,1
-472.50433,-903.2259,1
145.80579,309.10364,0
-969.1829,580.87415,1
-27.252197,631.2748,0
-270.48584,360.08118,0
-837.8898,710.0536,0
323.37036,-518.7411,1
-896.8954,64.791626,1
764.292,-963.89777,1
16.91809,-245.61945,1
-79.91156,-490.70795,1
162.46338,-923.87054,1
460.26892,802.7223,0
776.8729,-644.9458,1
-314.89026,-926.44336,1
-128.60022,-600.19116,1
-41.30426,166.44873,0
-525.8983,625.3214,0
908.5973,-874.66046,1
943.87366,328.52356,0
-380.70898,-962.1785,1
-423.88916,-847.6102,1
673.3937,295.13867,0
878.47656,-615.1661,1
-915.77716,-756.5298,1
615.96094,412.83447,0
-84.84149,-842.77826,1
-992.38776,388.4911,1
695.729,482.62805,0
303.0321,962.54224,0
621.29846,-619.9509,1
374.92468,802.2023,0
-37.313416,-264.08313,1
934.69324,-465.99738,0
114.00488,20.373718,0
-488.71423,738.65247,0
-728.5554,634.2146,0
-570.8143,673.76135,0
862.7095,-281.16986,0
-320.34473,511.59253,0
-463.76813,-204.58057,1
800.0371,52.847412,0
771.2727,54.825684,0
-340.87537,113.80701,1
984.4523,-363.07953,0
-607.68536,-917.0151,1
-614.78564,-181.45526,1
638.4586,504.77527,0
772.1808,-328.41016,0
701.0322,971.4059,0
-35.697693,457.8816,0
289.4463,-909.163,1
-374.82843,795.1079,0
-907.97644,847.07166,0
-134.19128,-541.88947,1
-409.62653,280.67444,1
200.69165,-427.56647,1
-754.4072,-908.88,1
183.7489,912.1095,0
469.93103,498.92578,0
365.4923,31.232056,0
-356.74298,-495.65326,1
89.41382,-961.05304,1
841.8689,-459.2599,0
-914.76965,970.0746,0
917.8916,444.53748,0
-181.49219,908.6454,0
100.71057,650.0873,0
-879.3478,-710.77966,1
387.5912,-433.54047,1
750.2075,-869.06506,1
648.8395,204.63538,0
-774.1464,351.79333,1
593.5593,-702.6729,1
-476.5498,-234.1919,1
-474.73083,390.00793,0
-956.0737,883.16833,0
162.33826,680.5542,0
-364.23285,-786.31134,1
706.412,746.234,0
395.30542,416.37646,0
-187.30664,-279.39575,1
469.97327,343.02795,0
-850.844,969.20215,0
-845.8704,-208.65515,1
827.4619,861.75256,0
194.02527,613.14,0
146.56506,-150.06744,1
407.9259,-284.2201,0
-189.31854,733.5707,0
-520.6382,-549.91223,1
66.51233,-265.52106,1
95.93237,895.5111,0
50.307617,-204.05078,1
-516.9626,633.43555,0
-956.43823,387.2727,1
821.3718,-257.8968,0
306.83667,16.46637,0
38.962524,-48.324463,1
694.40906,640.72205,0
32.98694,165.55249,0
348.14307,-787.0799,1
503.563,884.1461,0
427.19373,713.8782,0
-728.8486,459.87793,1
-949.1547,-806.1672,1
201.17053,-432.7497,1
414.99756,582.98206,0
-326.1316,789.4214,0
-611.4872,-670.25775,1
-85.54205,802.78894,0
-196.16162,286.703,0
-562.03046,-716.33276,1
-872.9734,-311.90912,1
365.22937,-633.7793,1
-774.526,548.8816,0
-569.1737,-751.6051,1
547.40466,364.52698,0
130.88098,-627.3384,1
-814.67126,601.59216,0
-352.11322,500.97852,0
-983.59357,143.42883,1
-58.157837,958.4354,0
395.85388,591.33215,0
-288.64996,337.64246,0
725.2283,120.46533,0
805.3109,35.989502,0
625.6354,451.15613,0
-894.70935,140.48889,1
416.60168,420.00488,0
-99.40393,-620.0137,1
-865.4387,-378.4361,1
-657.45386,132.10791,1
420.6073,640.1858,0
691.3777,-197.61493,0
265.36108,502.9558,0
758.6793,-714.4176,1
819.5182,-841.5395,1
200.19946,674.32434,0
261.8297,-977.5318,1
-871.6717,-102.29712,1
-938.01715,930.42505,0
890.5051,-447.3802,0
-115.95172,198.00146,0
-200.7425,833.2002,0
-153.13824,-85.25189,1
-898.4692,-831.31226,1
-109.08484,-917.7477,1
-460.58014,-52.18628,1
597.0304,757.0106,0
481.36682,537.70874,0
960.2982,-30.435913,0
792.3457,698.0033,0
343.45984,865.2693,0
-636.49915,-554.15735,1
117.12207,-751.5934,1
-463.83154,445.12,0
339.88855,510.15613,0
-467.8457,73.30762,1
239.70288,-217.70148,1
441.60095,461.8474,0
-771.6027,-917.67316,1
321.72656,11.136536,0
-285.3581,-798.01556,1
-475.82617,148.72546,1
76.20032,140.0697,0
495.65686,-570.57806,1
-189.40894,991.6797,0
986.0504,468.57068,0
-896.03577,379.88916,1
850.0182,-345.13654,0
-158.79608,-247.8056,1
-557.27246,106.602905,1
425.9679,162.87402,0
987.1553,915.4291,0
687.5834,523.75085,0
-770.0619,364.094,1
-377.58386,-270.33368,1
204.67859,-490.0569,1
-249.46167,551.30505,0
986.06555,-706.6508,1
-535.7816,-263.16083,1
945.1273,-839.58655,1
902.9635,375.18542,0
205.3833,81.83325,0
-389.4535,-752.5001,1
-248.3852,-195.0893,1
-487.3474,-370.13763,1
957.43286,-806.7447,1
599.48303,808.92834,0
-825.23413,-411.188,1
-894.1403,-566.3407,1
467.85132,273.42444,0
952.0725,750.0642,0
576.2628,312.22058,0
741.91943,-247.78082,0
755.9614,328.687,0
710.089,-668.3445,1
274.30896,-908.6247,1
669.2394,618.53784,0
24.437744,-815.23846,1
-772.168,-118.119446,1
-23.676086,-508.13803,1
332.97778,592.37805,0
996.35986,-266.2209,0
-461.73718,550.256,0
944.18335,-108.561584,0
-695.28326,341.8744,1
-105.035034,977.3467,0
113.79468,812.6439,0
-162.68579,-669.7129,1
204.44653,-269.85474,1
261.41565,373.44128,0
-657.9522,-639.8308,1
678.95996,-393.49414,0
-814.82855,-710.27954,1
305.88965,494.9519,0
536.88403,504.86182,0
-109.07349,874.65186,0
50.44983,-532.401,1
987.3103,-492.3227,0
-194.9682,734.8342,0
-157.87787,505.14844,0
575.18176,-476.24994,1
517.025,-524.4045,1
-411.3866,-448.19305,1
856.20447,-537.6306,0
99.95593,465.8683,0
-518.2528,-998.7836,1
-796.1101,-776.2026,1
123.64575,959.21265,0
-30.731323,903.1957,0
-718.92596,-791.17126,1
196.53284,585.7799,0
463.52966,645.9752,0
883.92773,-797.7743,1
-925.1092,578.4569,1
833.7377,521.1334,0
380.39258,91.34277,0
-262.04706,-172.90332,1
935.9761,638.33606,0
553.48987,-743.3129,1
-638.57947,-186.69409,1
-989.71356,247.49255,1
-596.8806,-976.2773,1
-308.70203,104.17749,1
859.3158,617.81555,0
281.625,-703.1401,1
130.0647,909.84814,0
304.70264,780.9291,0
-93.85553,502.98975,0
-53.312805,363.75525,0
825.5902,326.83215,0
415.87988,-57.428894,0
803.47815,886.6863,0
-307.77295,-700.86597,1
180.03992,-635.63367,1
492.64417,-939.3972,1
834.1421,415.24988,0
811.1079,-577.6044,1
973.6167,-226.02045,0
-511.82986,277.62,1
440.88245,-888.7502,1
-77.2525,508.99487,0
61.75122,-23.299194,0
259.74084,-626.98486,1
817.26416,118.019775,0
170.24915,-857.5665,1
432.8584,983.92834,0
686.8374,-528.0359,1
356.1145,798.8109,0
464.52808,313.44434,0
-966.2061,-760.67957,1
-691.11743,-369.48962,1
-99.17926,-551.6278,1
-154.25116,649.18066,0
558.3235,889.5183,0
802.9486,929.5615,0
-755.20105,374.7699,1
532.3838,155.22156,0
-106.082214,491.51526,0
-878.2547,-789.3914,1
-175.55719,609.25903,0
-271.79285,-146.7909,1
422.18384,-335.51624,1
612.1975,85.98242,0
-949.13293,2.0187988,1
757.5349,-803.074,1
-131.75153,-306.12793,1
-65.07349,356.45764,0
225.75696,961.56506,0
599.02527,-350.37012,0
-105.59772,595.5853,0
104.94714,469.0183,0
486.63745,595.6515,0
-611.6488,-694.5463,1
133.32092,-351.93878,1
473.89282,-852.40265,1
-273.1277,511.4735,0
-39.943726,-62.31372,1
-143.82758,900.0536,0
974.08276,-170.39838,0
-64.29083,32.98535,1
-1.0903931,356.74585,0
970.9258,-338.06262,0
-555.2596,-958.9638,1
903.6792,-906.85547,1
-128.93164,460.6577,0
546.1714,488.34546,0
-639.32056,-656.96094,1
738.6671,-441.10443,0
-294.63623,860.84985,0
-444.23218,-340.04803,1
-216.23254,-17.35962,1
137.96167,246.70544,0
-204.97913,-533.9222,1
-960.37524,-327.78705,1
-142.51978,880.55676,0
-138.39954,-613.5375,1
890.12585,907.29285,0
-624.06244,-261.12195,1
664.85974,88.83533,0
-647.6787,791.5541,0
-548.84753,-813.73627,1
860.1836,818.0847,0
-229.81207,-648.8418,1
947.4325,492.93103,0
-566.1386,430.76758,0
286.19446,168.84827,0
264.68823,898.6205,0
627.9144,-905.0248,1
675.88257,-860.84143,1
724.615,945.75977,0
636.5691,-886.20514,1
750.0647,-389.018,0
455.2964,-202.86896,0
194.06348,839.7046,0
285.71936,-804.1051,1
705.001,-963.9323,1
-708.47626,249.48608,1
-579.6962,272.41382,1
3.3706665,-540.15125,1
-48.66864,415.31763,0
558.83716,-290.28424,0
-621.2566,-847.33875,1
-762.9624,402.0974,1
366.3069,664.9857,0
-17.191406,790.21814,0
-184.4317,-298.08173,1
461.0487,165.92834,0
-639.2318,-95.44214,1
-409.99792,-564.0471,1
442.82874,-642.7205,1
-527.01886,539.15796,0
-296.80206,557.49255,0
-818.7724,-855.6458,1
-997.2127,259.4712,1
936.3104,116.97595,0
498.19275,978.4501,0
898.66626,354.30847,0
896.8425,333.75537,0
989.58936,-237.23853,0
264.66663,864.8248,0
957.18005,387.01404,0
-425.66016,-528.4584,1
-757.5328,-0.3118286,1
-440.90234,210.3905,1
-889.88104,-178.46802,1
-623.41693,820.5198,0
978.8628,465.9248,0
-910.86816,58.872437,1
919.9375,-312.15778,0
-968.64185,-308.87433,1
887.6023,66.24951,0
-237.14423,-184.74023,1
403.9331,360.2173,0
493.2826,-912.8485,1
140.83667,952.88586,0
-380.94977,372.6682,0
-874.5804,-466.27448,1
325.2921,-631.6846,1
-859.451,-31.623169,1
-916.2615,812.56885,0
300.64722,-833.3235,1
-683.4219,52.601196,1
753.46545,-316.6947,0
498.3407,936.1914,0
991.7826,-228.17767,0
532.287,266.18042,0
-645.3177,-338.32208,1
364.7467,384.9192,0
-43.739624,939.12524,0
490.29565,848.73047,0
-499.6792,-913.2195,1
-747.37866,-392.51654,1
-777.18,-527.09436,1
660.3734,-378.039,0
549.5232,380.32153,0
814.2529,431.77417,0
-35.461,-973.8178,1
981.0458,-170.8396,0
56.10193,-52.327576,1
-147.74146,499.07605,0
-260.82385,-384.9828,1
-410.53064,253.57532,1
-749.8451,682.0205,0
-114.54205,318.5442,0
667.1367,-104.32074,0
-540.367,23.435608,1
429.9585,-639.75525,1
-841.77094,199.73206,1
617.3721,-412.56476,0
-855.80414,-388.5622,1
584.4519,563.3273,0
538.6581,820.9829,0
-28.473633,-76.21442,1
-684.7236,36.498413,1
66.62512,-745.8847,1
-749.2059,-308.50122,1
-963.3565,514.95386,1
-700.49634,775.5906,0
-361.87842,645.24146,0
886.3258,264.89758,0
-323.25525,-495.5565,1
302.64368,-606.52344,1
-294.6297,490.02063,0
640.9862,962.0735,0
-766.4075,402.47546,1
519.11365,398.14734,0
67.55823,-570.8696,1
-778.99634,-138.83002,1
-693.0503,-520.883,1
-178.3031,-670.2163,1
996.75574,-474.1078,0
-635.09143,-687.51855,1
464.65015,99.91614,0
226.76917,591.0497,0
970.5089,-377.03796,0
-573.9912,-763.9081,1
452.78967,886.8529,0
830.3519,26.531738,0
877.20935,653.246,0
960.8469,360.0675,0
-23.647217,-912.5785,1
410.30127,-240.8642,0
-985.4461,537.8507,1
-231.04865,-842.98846,1
620.58594,-965.3461,1
-610.05115,-708.7445,1
-298.58954,803.8838,0
329.19373,736.7981,0
-16.569763,80.898315,0
-641.4951,-621.47766,1
823.3966,-445.08557,0
78.06543,453.29297,0
-410.6731,888.1655,0
843.536,-316.04846,0
132.48816,-73.092285,0
475.18518,-517.1221,1
-345.2934,-542.1449,1
530.8308,-279.70258,0
620.9685,-337.55426,0
301.35144,132.5885,0
-724.52405,782.6736,0
-373.0335,-911.5731,1
-209.96948,-63.953552,1
-865.54974,-864.32196,1
-893.186,503.55798,1
-440.11334,-480.4721,1
133.34534,63.39441,0
-551.4675,-307.57745,1
105.59033,-545.5836,1
-287.1939,-271.03766,1
655.9082,-772.7053,1
281.3728,-486.02417,1
405.71814,477.49792,0
386.75183,589.5774,0
-251.52362,853.1631,0
-84.17816,627.08936,0
896.7538,-607.7931,0
687.05505,632.2875,0
237.9093,-233.1352,1
-479.7343,-802.4908,1
576.05676,500.1698,0
-470.89417,381.7384,0
-66.274475,767.71484,0
193.50366,129.86182,0
-755.17926,-490.6298,1
458.682,534.8684,0
-508.8128,-250.54901,1
359.35767,-298.1582,1
-381.70972,-739.83496,1
-517.8325,-509.82462,1
-88.77435,-998.00604,1
956.32605,-9.486267,0
-579.5262,135.99084,1
-398.03088,235.50708,1
497.52063,826.80566,0
367.59265,-651.4588,1
533.666,-458.42303,1
252.44751,-897.8183,1
591.04504,98.65857,0
-463.2934,-311.84564,1
773.0934,-668.52527,1
331.672,-606.74457,1
902.3871,906.6289,0
214.2417,-169.33014,1
356.99292,571.7174,0
24.313843,-606.25183,1
762.166,907.1262,0
-219.24908,679.375,0
-357.5606,-482.578,1
-889.01013,770.6387,0
109.84729,-478.22968,1
591.327,473.58826,0
-802.7693,-810.8535,1
-40.631653,-129.55566,1
-458.7229,612.9315,0
287.08228,881.7091,0
-221.85352,-569.18646,1
-107.64984,922.19434,0
235.24304,769.74243,0
18.85913,-808.9296,1
285.89062,832.0154,0
128.6377,653.6128,0
79.37659,837.3971,0
