%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
-334.41742,860.95154,1
962.2212,-836.20087,0
257.26135,941.157,1
323.92627,546.391,1
87.61621,526.3386,1
86.611084,932.3771,1
-517.1322,-670.5465,0
324.80334,28.465454,0
229.34631,360.239,1
107.27881,4.6694336,0
84.0332,894.5779,1
228.99329,469.9525,1
242.54858,-964.82697,0
785.5016,671.53796,1
-125.00476,113.10632,1
701.24963,769.99646,1
-392.34686,-224.44373,0
-128.04077,-330.82623,0
-341.4109,-236.84674,0
-807.35,69.48096,1
227.83228,101.15613,0
-583.32776,165.01416,1
-302.16156,-288.1668,0
527.45154,-280.5699,0
217.54639,301.13806,1
-896.52313,132.45544,1
323.4093,-219.02972,0
18.387817,-451.6411,0
393.35913,-540.9839,0
741.84827,-940.3288,0
934.74146,-238.63281,0
-506.779,623.8883,1
-25.16211,348.8181,1
548.8843,-562.1505,0
152.66833,145.9458,0
-884.6381,-796.06726,0
503.34705,-977.21985,0
354.26428,-25.838013,0
381.33948,-347.927,0
381.3689,-927.22156,0
-513.44836,-589.11804,0
-639.00757,-25.223694,1
537.2562,103.38318,0
178.14001,-42.64087,0
-223.56006,-247.46545,0
594.74084,843.2256,1
-796.76416,-258.58966,1
282.60986,219.04639,0
-811.32,180.73474,1
674.6034,-860.55334,0
965.1129,537.34216,0
-813.2368,516.2638,1
-628.87897,-721.00256,0
38.07312,144.79932,1
-811.00586,-425.7906,0
-369.22052,-366.7594,0
-570.74695,-68.62097,1
-746.9441,-621.61975,0
996.876,-930.1791,0
-272.88086,170.21289,1
316.43726,-714.096,0
-450.26703,9.942627,1
698.44055,110.759766,0
58.36438,290.39014,1
496.71912,151.70715,0
205.08374,614.73584,1
436.83948,-332.24957,0
-368.37134,218.99573,1
-111.96283,-349.79547,0
-87.11682,215.57458,1
-693.72003,962.71094,1
72.34436,689.6947,1
-406.3606,-559.39514,0
-228.0149,57.45459,1
699.2258,-242.19794,0
-59.75592,-966.2775,0
-570.4789,340.07434,1
25.703735,60.02246,0
141.0238,-363.21405,0
-449.65332,-892.97363,0
-244.30585,658.86755,1
-814.89343,393.2157,1
369.77063,-150.99304,0
-818.24,-249.2685,1
619.10364,70.736694,0
669.03125,-878.616,0
919.2311,-213.693,0
57.114258,980.24536,1
-283.99902,-661.0698,0
593.63806,-638.79584,0
-37.380066,663.1881,1
-24.562805,-401.68854,0
-818.4114,718.0978,1
844.3108,-101.29822,0
675.06165,-529.46594,0
-18.715271,427.3269,1
-285.25305,352.4077,1
62.720337,-289.3083,0
872.5388,773.20496,1
952.9385,-143.76562,0
-954.3429,490.19507,1
-318.1405,-664.05023,0
-814.8582,421.81555,1
-507.5168,897.30164,1
254.13184,-164.55042,0
641.8661,541.42944,1
-477.56598,-250.98907,0
-999.42285,-551.8977,0
-53.533142,856.45703,1
919.4436,228.83289,0
88.74243,-679.4481,0
318.72668,-45.99231,0
798.625,-628.0936,0
503.69287,-973.14636,0
-293.81177,-188.4776,0
821.8783,-833.4944,0
-526.4343,234.77576,1
951.16785,-485.60162,0
703.26965,77.97131,0
-655.85864,-807.3445,0
-579.46643,-565.6913,0
-847.03235,-479.89594,0
126.80737,994.3014,1
820.45215,-469.0055,0
564.11584,-563.6068,0
-553.3235,443.46082,1
-464.93146,126.71826,1
-973.007,289.20593,1
390.88452,-917.34155,0
705.9657,-957.1459,0
129.87927,813.0502,1
303.1798,-721.1373,0
-558.5677,-131.40234,1
-459.3319,-364.16168,0
485.53833,-280.7459,0
-361.97174,182.5592,1
715.61816,921.0332,1
-759.85974,156.9541,1
632.34656,-557.0824,0
-996.2873,-511.25684,1
998.8323,-504.76535,0
592.7217,18.402222,0
752.5609,-765.9292,0
319.13037,389.55884,1
617.09424,312.00244,0
-785.89374,218.8866,1
-753.40955,-596.38,0
-73.71741,337.01746,1
628.7976,-444.97015,0
517.4365,645.9386,1
-572.75867,-510.28342,0
-37.71411,-547.1956,0
960.91125,-151.1435,0
-42.065186,17.035034,0
599.82825,752.3723,1
509.82556,-512.9636,0
-502.54868,-962.276,0
684.8828,404.823,0
-214.03882,66.6344,1
908.8645,-478.71863,0
628.0375,85.64856,0
-766.2382,791.76355,1
848.8224,784.63306,1
-887.5817,-888.8459,0
264.34326,-81.979126,0
391.36694,599.5067,1
277.74426,636.81287,1
469.21155,63.799316,0
832.2551,-474.95197,0
-610.0974,-757.33844,0
-183.97394,545.5741,1
247.55151,147.34729,0
-99.492615,-578.18335,0
-793.06494,301.24915,1
-737.4471,-284.75513,1
-617.0838,864.0073,1
-553.8883,-707.50574,0
764.3004,31.887573,0
551.5641,-421.9923,0
-965.9052,-596.57385,0
-945.37585,-696.93335,0
111.18884,-64.77405,0
-622.7882,-744.3528,0
-106.9881,497.2411,1
-902.92487,299.23047,1
-241.2038,445.09302,1
-455.7287,-631.85425,0
-464.34308,597.6615,1
456.44043,148.9823,0
834.77563,541.3987,0
-648.8612,722.0547,1
932.5536,278.5172,0
-677.6788,-436.13654,0
701.6782,894.4072,1
-920.6042,0.94189453,1
-510.3749,140.3363,1
221.09692,-542.56274,0
-702.8047,610.6968,1
972.7544,-346.77478,0
127.26672,539.7615,1
914.36475,-713.6911,0
-45.984802,151.11365,1
-411.80603,-327.29132,0
405.4397,-36.37732,0
-701.5222,319.00293,1
957.1063,-508.9624,0
902.1034,-532.8714,0
202.59753,-632.02686,0
937.9945,278.00916,0
596.24023,-906.73065,0
-945.7591,510.02698,1
956.2572,302.40503,0
365.85083,300.31018,0
971.5659,-236.1485,0
112.32251,971.26135,1
-26.969055,-860.045,0
-216.93036,-338.2978,0
310.04846,-38.862244,0
740.05457,21.466125,0
-184.07532,232.91455,1
-709.18164,210.22351,1
50.584106,-371.57922,0
151.41992,5.774597,0
-723.27686,-685.14575,0
-712.3728,954.001,1
-544.3944,120.43274,1
234.03162,-817.88153,0
941.2678,969.17773,1
164.58179,-251.17188,0
-993.0117,294.03015,1
-775.63275,219.41345,1
855.4447,484.51624,0
931.302,-469.2126,0
344.07068,-666.62415,0
817.6953,150.94519,0
299.69116,917.276,1
905.5182,-960.77106,0
-998.3975,-620.06946,0
-904.49457,-21.73053,1
179.83704,681.652,1
-900.9397,475.41772,1
705.4304,-462.4339,0
153.25769,620.93506,1
433.0692,-957.8372,0
483.73755,-676.8856,0
-188.73914,407.3463,1
219.98096,945.81604,1
415.245,-190.25977,0
351.64575,132.66199,0
-708.50745,-197.92456,1
121.07666,663.82996,1
411.9431,-146.57758,0
-173.00519,-206.0951,0
-756.82434,-435.06348,0
161.27881,-852.80115,0
147.93298,107.92627,0
35.111816,-225.12402,0
999.9209,-962.86365,0
-645.48334,-667.558,0
566.62866,-115.90674,0
660.3811,-880.644,0
451.25,-250.18854,0
-934.35223,-931.7698,0
683.60657,-506.887,0
-497.5706,-320.7179,0
411.31042,50.266357,0
-65.619934,-633.58954,0
566.2219,923.60315,1
894.7373,-285.53375,0
-132.40338,941.2241,1
-521.974,-257.00403,0
-927.8644,-983.14087,0
-256.5099,-570.06494,0
992.4862,-171.59845,0
-619.0968,469.43433,1
-520.4346,85.583984,1
444.47986,521.2046,1
-699.59143,-628.27637,0
-21.807983,54.467163,0
642.073,-578.58704,0
435.87268,297.8026,0
833.454,-864.51373,0
-57.935547,776.89197,1
-199.30035,-363.45465,0
644.65234,-544.6511,0
758.2385,232.7832,0
-322.10425,-410.45874,0
-313.73712,284.79297,1
-415.4472,-933.49005,0
256.83643,-340.4928,0
-561.62866,214.78857,1
-955.3726,-292.6374,1
363.29297,861.13635,1
-905.4085,-486.7603,0
-336.69775,751.89636,1
217.76099,548.68066,1
356.92505,-634.10254,0
-252.37817,792.3396,1
-447.03937,-383.48334,0
-86.60968,887.5752,1
-190.8888,973.7272,1
-527.171,-29.453857,1
382.74854,-867.3423,0
-203.93274,-570.87366,0
113.137085,-486.61023,0
-796.7754,-957.5944,0
567.0115,597.42883,1
32.458252,-297.50128,0
-965.5202,389.48108,1
651.38696,234.83667,0
-20.188354,-861.12354,0
-576.3285,710.06726,1
631.7373,-136.8222,0
-496.1404,-919.85425,0
-459.53015,-812.7771,0
257.43066,-26.850342,0
133.7373,544.04443,1
-910.69464,45.80432,1
571.69116,-120.17859,0
512.9115,-580.3419,0
530.6334,663.21387,1
-596.77264,-583.69745,0
938.08655,220.13953,0
551.0509,-941.0184,0
136.80396,-801.74817,0
872.0702,622.39,0
-527.09827,311.083,1
-76.85718,-110.5863,0
883.365,-579.98145,0
739.5133,-286.98334,0
700.7671,-517.0269,0
430.5327,-16.565125,0
-401.89008,-68.16022,1
457.7688,-834.7136,0
364.2804,636.48975,1
68.22241,196.16528,1
-969.31195,771.3003,1
966.698,727.73584,1
762.2346,620.89343,1
985.1998,442.29834,0
-119.16412,644.9717,1
-756.4436,492.25134,1
-592.6953,967.83716,1
-905.6965,-13.171997,1
-412.52856,-133.61243,1
6.1817017,-110.06445,0
-988.99567,-198.91772,1
-535.5629,-305.11646,0
136.46643,67.57739,0
952.43677,806.2366,1
-696.275,242.42957,1
127.943726,685.9817,1
-355.0932,254.47351,1
418.7196,-489.3468,0
-302.328,-865.82025,0
-564.045,338.01184,1
979.6559,-723.4973,0
840.35376,596.3268,0
300.50732,398.4336,1
594.52563,-913.7361,0
-831.9695,-719.32666,0
-103.32947,624.8342,1
-712.4867,-146.45422,1
-485.63373,-37.186584,1
-141.594,-779.526,0
-276.4035,-328.5074,0
-859.9099,808.04504,1
606.989,-678.42456,0
-411.44208,-10.106873,1
-923.44183,-533.5095,0
758.397,252.33203,0
-339.92523,-305.66058,0
-880.44257,-747.1266,0
-173.4834,-672.8447,0
955.95337,-31.53186,0
-575.12244,223.09863,1
-406.9696,538.51306,1
-328.05548,-423.32812,0
-655.9907,-621.6323,0
48.47754,613.9857,1
-230.40747,-327.6726,0
-550.4421,644.5641,1
-886.50055,-549.2938,0
983.6953,-941.8725,0
-893.72504,113.88135,1
-73.38422,544.24976,1
722.3922,-513.1433,0
-490.52118,-935.26953,0
-69.24921,-728.89246,0
-542.4012,-77.013794,1
-3.7526245,-893.8333,0
-505.4221,651.7112,1
470.17615,361.62122,0
388.08118,379.51318,1
649.79333,250.88867,0
537.3163,-160.81726,0
992.45776,891.34424,1
588.60693,244.70984,0
-262.6612,531.07666,1
114.27551,891.1096,1
-182.23962,-679.24866,0
-998.6163,520.5774,1
-960.17175,-270.23914,1
-129.29877,250.44482,1
458.0652,-10.94812,0
582.60657,172.85828,0
-103.64282,-211.28717,0
-314.5522,-386.9392,0
-357.40686,866.61707,1
523.22375,472.6057,1
-512.0438,-904.8857,0
-356.73096,85.786255,1
486.90454,-794.03186,0
130.95837,582.01746,1
-918.54095,389.44214,1
547.2722,-126.137695,0
-436.51172,661.63574,1
-743.6046,-920.15765,0
-758.73334,114.88074,1
104.34412,443.1306,1
-868.3474,-50.795715,1
645.95154,621.6765,1
-483.18237,-471.4239,0
416.36426,602.26404,1
284.53015,-386.14673,0
104.534546,-569.5409,0
613.5807,395.0431,0
910.01636,450.35547,0
-728.99023,-21.291626,1
850.7091,-187.52002,0
-444.62048,582.03796,1
-661.98944,-364.82635,0
-249.5921,-156.68579,0
947.17993,394.214,0
845.8629,-620.7909,0
-15.469788,867.40295,1
237.6908,2.54187,0
-810.59564,-724.70795,0
-863.0668,859.84033,1
707.71387,136.17444,0
497.0625,156.24365,0
-664.8527,-207.07764,1
-588.0541,105.994995,1
951.9863,-428.79468,0
-858.2723,279.9673,1
-942.2085,-906.9251,0
-808.5092,-382.62213,1
-636.9488,-603.14355,0
-802.3539,27.041992,1
506.21472,203.7406,0
-230.43048,-275.77557,0
138.35608,-76.5788,0
889.0862,232.34949,0
-145.9527,805.57837,1
-12.018555,-675.469,0
-254.15533,-979.0409,0
-596.2054,-911.90826,0
-278.87854,395.26233,1
556.72925,-234.0614,0
143.80762,-979.01514,0
-104.407104,61.868774,1
849.9263,36.84204,0
-571.742,-807.4179,0
-865.3563,-508.6729,0
482.2113,-872.6223,0
-80.12103,-603.5729,0
-766.6603,-822.7816,0
985.34546,829.46814,1
496.17712,-621.9528,0
882.22754,255.51074,0
286.41577,-41.05536,0
947.52075,119.67798,0
-253.43561,-406.08154,0
-301.6056,198.24182,1
-831.7901,-893.17975,0
-190.23767,-800.74536,0
-950.5767,-167.9137,1
864.57544,667.9614,1
-606.57605,929.70483,1
-884.8207,-620.8168,0
784.69604,-388.9884,0
605.4066,88.31384,0
-828.67,452.62378,1
176.90247,-235.47302,0
737.43713,759.0189,1
119.51062,-755.7561,0
-232.93079,279.9756,1
524.37427,619.8612,1
981.14514,-502.7095,0
759.73486,618.1975,1
471.4723,-834.1083,0
-86.76062,-274.9345,0
61.02368,827.67126,1
-469.10413,-123.16785,1
687.2123,-387.93707,0
531.64465,166.78247,0
-765.01953,795.594,1
-212.16034,203.55347,1
139.10315,313.34314,1
535.76416,510.86047,1
30.1781,698.4402,1
516.63293,672.1902,1
716.3568,-228.55493,0
547.35925,801.088,1
872.9491,-190.35156,0
81.69629,357.11865,1
-45.391113,-102.96161,0
-753.8123,329.53638,1
-950.1114,-311.11926,1
821.69226,375.1494,0
665.5303,920.56396,1
690.0742,-376.18024,0
757.93494,-351.43732,0
-623.0191,554.4907,1
-278.16785,-567.9232,0
495.45435,-403.41162,0
501.2528,-552.89294,0
131.45544,-73.9021,0
-494.5211,-129.57092,1
511.2041,-697.43616,0
-407.26917,-220.86523,0
-348.43066,732.72424,1
26.92334,282.10718,1
118.56897,248.43237,1
17.905334,-366.99408,0
505.36987,150.9834,0
223.1726,-329.9657,0
790.0039,-299.094,0
419.12354,85.9718,0
-655.65247,421.739,1
-557.4978,752.65063,1
-960.2638,-61.73401,1
-542.24115,607.2628,1
630.9164,584.1288,1
623.625,453.5863,0
-601.13464,890.69946,1
312.28992,439.42212,1
-105.664185,-491.4582,0
-822.8663,942.23535,1
-452.1886,114.74341,1
570.0571,128.19995,0
897.8884,423.85767,0
77.023926,545.5469,1
238.92407,547.1461,1
270.50732,771.3196,1
-399.87592,-365.74036,0
170.11487,351.34473,1
-857.9343,983.4619,1
-642.2588,-943.5725,0
292.98474,620.93677,1
-788.82404,823.4863,1
245.98035,726.6885,1
300.17456,658.54126,1
-200.3789,-776.01404,0
-368.42444,-750.8225,0
948.26196,351.26147,0
135.12671,-932.6935,0
114.71423,99.826294,0
-450.73785,-661.2499,0
-533.2676,-972.28314,0
696.14734,-585.62354,0
370.1151,-850.5606,0
27.890625,798.2207,1
-294.9555,-646.6636,0
280.89575,-628.77466,0
-491.38684,-887.2538,0
92.90747,-805.0621,0
-794.6792,-865.91425,0
517.3843,-312.29065,0
-451.3523,24.435303,1
-487.59485,936.63477,1
320.64038,63.159546,0
686.3988,-558.31256,0
-177.22546,726.55286,1
-149.43854,684.1953,1
-759.81256,-258.55438,1
257.90723,-429.9867,0
-927.3007,133.1687,1
801.47205,-981.549,0
-0.12652588,-14.7803955,0
899.2717,751.2129,1
783.69104,-557.5706,0
-688.807,681.31714,1
-888.7548,866.38525,1
-286.927,210.15808,1
-358.81177,991.3114,1
-504.1977,211.58228,1
941.4916,430.56958,0
-37.63672,515.051,1
-507.5906,-51.61194,1
-136.70428,295.6648,1
477.36145,538.3877,1
41.15735,-62.97052,0
-304.2185,-460.08002,0
847.1272,653.6459,1
605.8052,-224.81067,0
-52.024048,442.70715,1
-759.00226,-995.415,0
159.20764,-219.10504,0
-455.8473,874.5984,1
-979.74725,-110.03839,1
522.51843,-27.842957,0
-29.826172,365.5979,1
552.6394,601.1598,1
-812.58093,-502.7196,0
-850.6744,-538.5519,0
424.74146,-297.49927,0
562.0935,537.4053,1
500.47705,156.98108,0
673.7466,192.82544,0
499.9524,923.1821,1
849.59766,-279.35046,0
195.87476,-337.38562,0
-377.84412,-589.3836,0
-285.86987,-636.83374,0
-605.0642,574.83215,1
-948.50385,-579.13513,0
710.3705,-89.286316,0
694.35657,886.1896,1
-949.36084,82.71423,1
-707.4237,-281.73877,1
626.5497,-531.3071,0
-889.7189,-514.0674,0
158.44287,643.7446,1
805.3579,-886.991,0
-735.5875,-636.2445,0
-17.924377,-14.46875,0
744.96716,-437.0918,0
916.2981,22.256958,0
-210.41602,-806.1906,0
-129.65308,155.17737,1
-70.566284,615.8673,1
-505.3602,-924.8884,0
-578.1139,-322.99988,0
955.8202,-931.8761,0
676.2313,-364.2906,0
-363.8399,-698.2898,0
-683.61914,-364.99615,0
-483.39447,-984.5945,0
525.14185,566.615,1
685.9076,-271.33313,0
425.98267,-146.60327,0
-189.14056,799.5873,1
-567.9586,929.7556,1
857.74207,451.20264,0
728.4502,-985.58936,0
872.6548,727.8541,1
352.88525,146.73596,0
-791.5123,-247.72748,1
-299.43042,-602.60974,0
228.8711,124.754395,0
703.79407,665.8937,1
-775.48676,339.0028,1
422.34424,542.26245,1
-955.0819,684.9083,1
-669.9508,336.76672,1
778.55176,266.7495,0
194.00061,-428.66974,0
-292.8957,-514.00507,0
116.8125,978.04224,1
-285.42798,621.0919,1
-951.3751,-635.2943,0
-650.536,-17.669556,1
-125.61798,584.30066,1
818.5137,528.0736,0
43.240845,284.69165,1
-667.1454,-200.65057,1
630.797,-883.1353,0
432.69983,563.00195,1
-288.85626,-355.57227,0
-815.8629,649.30176,1
964.6028,324.0686,0
-528.2615,128.12073,1
-441.69867,-383.89056,0
3.251648,188.47803,1
-489.40958,536.2573,1
97.7262,869.4668,1
-13.365906,774.0969,1
846.00183,136.27612,0
271.32178,-119.16852,0
-187.43494,703.22375,1
526.98865,968.2235,1
90.35889,-523.57983,0
-132.74622,-137.35254,0
-774.79224,-478.1145,0
764.6157,-277.38483,0
294.09912,60.646606,0
-641.7267,-244.91333,1
251.64038,150.54187,0
839.96545,855.3384,1
-448.4132,435.16748,1
-230.54395,747.10645,1
5.418274,623.5984,1
907.61255,514.1824,0
857.51514,210.22485,0
953.8612,-708.4149,0
136.56592,352.2433,1
-563.8759,323.89404,1
-514.5826,-206.95105,1
-74.824524,-399.7271,0
-123.347595,-747.025,0
731.6819,-159.8258,0
888.7622,804.53186,1
-706.98303,-269.3376,1
-452.14203,-592.5005,0
568.27246,-994.25037,0
132.44238,999.9291,1
933.714,210.09021,0
-206.159,-675.68475,0
-692.74304,-196.16754,1
362.47363,13.902649,0
529.3695,642.3821,1
290.21948,-627.70776,0
389.13293,804.2798,1
321.71265,750.2174,1
-891.9763,242.35547,1
192.47949,-543.437,0
580.3019,797.7667,1
-580.5912,-263.5974,1
217.72876,743.4905,1
-920.87646,507.0337,1
857.6533,213.2832,0
-637.59875,263.69214,1
-132.65393,624.0818,1
-352.1311,-150.16846,0
-686.2212,-485.73022,0
-144.22668,632.556,1
866.8806,97.18555,0
-77.28815,-968.002,0
-34.370422,268.70337,1
380.7787,324.13464,0
-299.83643,809.6719,1
-770.3317,-830.2578,0
-150.57263,-911.55505,0
557.84924,-582.1116,0
562.69556,695.6968,1
699.00305,-609.4338,0
-715.3566,-866.83673,0
102.49988,-924.2226,0
-302.53595,929.9055,1
-448.23846,439.57507,1
689.8574,374.146,0
-118.060425,-586.7202,0
-338.45233,425.67908,1
928.41516,20.28357,0
-166.69067,313.3109,1
80.204834,-422.43524,0
-343.68286,-176.26141,0
-482.5655,940.2328,1
-99.04584,-647.27026,0
-20.37561,-646.8686,0
554.0492,-583.58276,0
-258.39978,-368.2713,0
-735.1633,-490.02213,0
366.43103,115.2251,0
-246.23663,-47.085144,1
-240.13324,-881.9844,0
334.59412,-325.37933,0
68.329834,-548.6549,0
-500.90512,-229.15497,0
-957.4094,995.19604,1
-625.0976,-898.849,0
631.8384,271.15613,0
791.01624,199.39038,0
-222.0661,-499.78925,0
-328.32373,-666.3113,0
-352.7909,-274.88574,0
-471.77997,-320.62482,0
867.25916,-764.80945,0
929.83765,-742.24426,0
-271.2528,-247.87701,0
7.975708,-454.42957,0
-232.67621,618.49255,1
285.46375,474.43884,1
658.3369,-423.47174,0
-579.72864,916.5425,1
-62.90912,-367.26556,0
815.12634,692.25244,1
699.9879,974.7683,1
-531.94446,637.3584,1
146.96484,940.13635,1
-74.76166,-667.98596,0
-406.7848,-368.01147,0
-253.61066,720.45984,1
408.26758,-64.51282,0
504.21545,40.045166,0
233.06396,408.9348,1
13.322205,230.01831,1
-219.23376,-192.95624,0
220.26868,-694.99036,0
544.5925,839.4381,1
985.3041,-944.9146,0
-183.93549,175.67761,1
847.6395,873.7025,1
-440.37354,-321.19897,0
-210.05377,-483.15186,0
-105.32825,382.58167,1
4.0892334,161.10107,1
203.59485,-176.59753,0
708.9429,255.3042,0
-785.4397,995.8484,1
182.45618,-650.00824,0
-199.73755,-578.1717,0
343.9668,-659.33215,0
689.02515,-393.7671,0
459.09265,375.484,0
-197.83014,-502.15567,0
838.35095,54.820557,0
511.65833,-517.5869,0
761.9944,-510.27505,0
754.59436,905.52185,1
-712.63165,-711.8824,0
-353.7516,156.05933,1
-918.5653,-397.87372,1
-999.1568,-63.17047,1
-30.075989,996.8638,1
-0.57836914,-492.97397,0
505.91614,-909.5829,0
136.69312,402.00293,1
534.4695,-333.22974,0
533.8325,-581.022,0
-533.74805,277.83337,1
721.7871,503.0061,0
-228.04602,-772.2938,0
-920.27985,-424.23578,1
-929.41016,-728.2418,0
255.80273,-679.60547,0
-891.37537,-634.94446,0
102.640625,468.84985,1
-86.80908,-640.8749,0
-72.79797,233.89612,1
451.4867,-327.0061,0
-814.81067,-813.8776,0
-760.2242,653.8961,1
-857.6216,-902.9813,0
-480.76135,594.99646,1
-519.476,52.380005,1
-147.74939,-808.0731,0
-656.98975,-514.0006,0
291.49243,596.88965,1
-104.49707,691.81934,1
635.6255,-831.4666,0
-880.5637,-156.59296,1
709.09314,-482.2406,0
-738.75024,582.83105,1
-910.06256,514.07056,1
-872.13745,-163.28992,1
258.34875,544.02844,1
-751.04297,-324.58173,1
749.99194,502.83557,0
-180.78375,-247.87646,0
571.9852,-247.98486,0
-711.2578,-858.45044,0
875.7323,590.6105,0
-512.5434,-755.9542,0
679.63586,664.28564,1
-750.6329,828.75867,1
296.0536,176.15283,0
645.15674,260.39954,0
-959.3197,-234.88635,1
136.63538,487.30432,1
-211.12964,-518.04926,0
-765.83136,-535.8113,0
992.24475,-579.64233,0
-431.7223,341.20117,1
-119.749084,249.55273,1
-320.81714,-28.417969,1
745.1752,-852.9291,0
-716.8603,-926.56323,0
-554.5664,-555.2154,0
-708.0027,726.83997,1
-439.2027,678.15454,1
442.48413,-204.31592,0
994.53357,-331.83246,0
34.305786,334.39307,1
241.2749,767.3679,1
981.2191,-927.1753,0
-974.2447,465.84766,1
146.81995,668.3865,1
566.3794,180.00635,0
-233.13312,572.5936,1
328.9225,-763.6478,0
652.53613,80.003296,0
809.48254,-185.43726,0
824.08264,-589.3418,0
-377.86243,928.4822,1
241.96118,522.8788,1
965.5864,-599.3196,0
-617.46094,-238.5545,1
404.38342,225.65576,0
548.1083,-583.0832,0
-175.79974,718.7147,1
5.9870605,805.0277,1
-593.1192,412.0149,1
